0000100001000 //data 169: 16.5
0000100100111 //data 170: 18.4375
0000100100101 //data 171: 18.3125
0000100100101 //data 172: 18.3125
0000100101101 //data 173: 18.8125
0000100110001 //data 174: 19.0625
0000100110010 //data 175: 19.125
0000100111001 //data 176: 19.5625
0000101000011 //data 177: 20.1875
0000101000110 //data 178: 20.375
0000101010100 //data 179: 21.25
0000101010100 //data 180: 21.25
0000101001110 //data 181: 20.875
0000101001000 //data 182: 20.5
0000101011001 //data 183: 21.5625
0000101011100 //data 184: 21.75
0000101011110 //data 185: 21.875
0000101101110 //data 186: 22.875
0000101110011 //data 187: 23.1875
0000101111001 //data 188: 23.5625
0000110000000 //data 189: 24.0
0000110000011 //data 190: 24.1875
0000101011011 //data 191: 21.6875
0000100001111 //data 192: 16.9375
0000100100011 //data 193: 18.1875
0000100110111 //data 194: 19.4375
0000101101001 //data 195: 22.5625
0000110000010 //data 196: 24.125
0000110000010 //data 197: 24.125
0000110001100 //data 198: 24.75
0000110001010 //data 199: 24.625
0000110001111 //data 200: 24.9375
0000110001111 //data 201: 24.9375
0000110010101 //data 202: 25.3125
0000100101001 //data 203: 18.5625
0000101010001 //data 204: 21.0625
0000100100011 //data 205: 18.1875
0000110100110 //data 206: 26.375
0001010001110 //data 207: 40.875
0001101111101 //data 208: 55.8125
0010100011010 //data 209: 81.625
0010011110011 //data 210: 79.1875
0010011111000 //data 211: 79.5
0010100110111 //data 212: 83.4375
0010011110101 //data 213: 79.3125
0010110001101 //data 214: 88.8125
0010101010101 //data 215: 85.3125
0010100110101 //data 216: 83.3125
0010100110001 //data 217: 83.0625
0010100000010 //data 218: 80.125
0010100010011 //data 219: 81.1875
0010011001100 //data 220: 76.75
0010000100110 //data 221: 66.375
0010000101011 //data 222: 66.6875
0001101101001 //data 223: 54.5625
0001101011110 //data 224: 53.875
0001011101111 //data 225: 46.9375
0000111000000 //data 226: 28.0
0000111011100 //data 227: 29.75
0001000111000 //data 228: 35.5
0000100010100 //data 229: 17.25
0000011010010 //data 230: 13.125
0000011111110 //data 231: 15.875
0000100000110 //data 232: 16.375
0000100001111 //data 233: 16.9375
0000100011110 //data 234: 17.875
0000100101011 //data 235: 18.6875
0000100110110 //data 236: 19.375
0000100111111 //data 237: 19.9375
0000100111100 //data 238: 19.75
0000101001011 //data 239: 20.6875
0000101000101 //data 240: 20.3125
0000101000111 //data 241: 20.4375
0000101010100 //data 242: 21.25
0000101011101 //data 243: 21.8125
0000101111100 //data 244: 23.75
0000101110100 //data 245: 23.25
0000101011110 //data 246: 21.875
0000101100011 //data 247: 22.1875
0000101101011 //data 248: 22.6875
0000101101000 //data 249: 22.5
0000101101011 //data 250: 22.6875
0000101110000 //data 251: 23.0
0000101111000 //data 252: 23.5
0000101101111 //data 253: 22.9375
0000101101100 //data 254: 22.75
0000101011101 //data 255: 21.8125
0000011111110 //data 256: 15.875
0000100010110 //data 257: 17.375
0000100100100 //data 258: 18.25
0000100111110 //data 259: 19.875
0000101101100 //data 260: 22.75
0000101110101 //data 261: 23.3125
0000110000100 //data 262: 24.25
0000110000111 //data 263: 24.4375
0000110011000 //data 264: 25.5
0000111011111 //data 265: 29.9375
0001001111100 //data 266: 39.75
0001111101011 //data 267: 62.6875
0010010011111 //data 268: 73.9375
0010100111001 //data 269: 83.5625
0010010111110 //data 270: 75.875
0010011001010 //data 271: 76.625
0010101010111 //data 272: 85.4375
0010101011010 //data 273: 85.625
0010111001101 //data 274: 92.8125
0010111000010 //data 275: 92.125
0010110110010 //data 276: 91.125
0010110011011 //data 277: 89.6875
0010110001001 //data 278: 88.5625
0010101111001 //data 279: 87.5625
0010101101010 //data 280: 86.625
0010101010000 //data 281: 85.0
0010100111101 //data 282: 83.8125
0010100011110 //data 283: 81.875
0010011110111 //data 284: 79.4375
0010010111011 //data 285: 75.6875
0010010001000 //data 286: 72.5
0010001111100 //data 287: 71.75
0001111110010 //data 288: 63.125
0001110110000 //data 289: 59.0
0001100100000 //data 290: 50.0
0001010110001 //data 291: 43.0625
0001010110110 //data 292: 43.375
0000110011101 //data 293: 25.8125
0000011010110 //data 294: 13.375
0000011100001 //data 295: 14.0625
0000011111010 //data 296: 15.625
0000100001101 //data 297: 16.8125
0000100001010 //data 298: 16.625
0000100100110 //data 299: 18.375
0000100110011 //data 300: 19.1875
0000100110010 //data 301: 19.125
0000101001110 //data 302: 20.875
0000101011001 //data 303: 21.5625
